lm_0_prob,lm_1_prob,lm_2_prob,lm_3_prob,lm_4_prob,lm_5_prob,lm_6_prob,lm_7_prob,lm_8_prob,lm_9_prob,lm_10_prob,lm_11_prob,lm_12_prob,lm_13_prob,lm_14_prob,lm_15_prob,lm_16_prob,lm_17_prob,lm_18_prob,lm_19_prob,lm_20_prob,y
4.1415694292033785e-10,1.8428236326823297e-07,1.2572997809747298e-07,1.1412643443274858e-07,3.7085391750015785e-06,7.680841115356034e-08,6.798516614902745e-11,1.7546937347267414e-09,2.7696509819008282e-08,4.984539703903797e-09,0.9981250129807414,0.0006444501048429,6.648643519321087e-05,3.712402163981328e-11,3.1158527439769976e-10,0.0007081578751134,0.0002735549769883,3.013301403893251e-16,6.417640672735279e-15,1.8397863431634264e-06,0.0001762530878142,0
3.5905491755543694e-19,1.5015748346537099e-31,3.5606590635723895e-51,2.5102461083993185e-52,4.825226976354165e-45,5.4636822120985126e-30,1.2676358776990308e-35,2.3614930295485768e-18,1.0680997772571675e-16,2.1337038851358557e-31,1.3827356591044489e-10,4.4267889772556656e-12,1.929061145092541e-12,5.316669155191289e-22,3.784242558603248e-05,7.170783983137022e-07,5.43083506036245e-08,4.020685847379786e-07,0.0370976013427237,0.0019591210234025,0.9609042616083244,0
1.372155587416031e-11,2.7241706570625257e-06,3.9888022342197945e-05,0.0040219132668759,3.32658601627253e-07,8.145885447207849e-05,3.8908496620117e-12,4.167200676935204e-10,1.2925227698433687e-09,1.2107864905778617e-07,0.9956258491943858,0.0002159830076347,9.814634420339682e-06,4.0352301757258267e-07,1.6224667024965332e-14,9.39669278485224e-09,1.5608487086143162e-07,2.5444246035173103e-15,3.6104668340225314e-25,8.877332891898891e-10,1.343492772339509e-06,0
1.584364720980109e-30,6.165630798716875e-42,6.888005465085016e-42,2.1732690116735816e-37,4.174455602253586e-26,2.1169919908303983e-39,1.6759088134567025e-52,8.210721259189805e-06,0.1075331061257635,2.05026938383375e-35,1.401280399300468e-25,0.2173729179831982,0.6505898738882919,7.367438444000304e-44,7.37103749307616e-14,0.0005002231792266,0.0193585466195107,3.5761477780913476e-21,3.2931646017804845e-07,6.76397866574258e-06,0.0046300281875499,0
2.0792269286134545e-22,8.10617586135446e-39,4.3361043148781854e-30,3.518527824757809e-23,1.6293755082342546e-05,5.795641409883421e-16,0.0318802274010942,7.010914994255943e-11,2.692172042025094e-12,1.8507716193667898e-07,0.0059375898512476,8.560650496232284e-06,0.0003686327836676,0.0001649905683966,2.818711197162621e-08,6.211182178838405e-08,1.2733803603326262e-05,4.28561796996342e-06,1.973274394763634e-21,3.675803936958273e-06,0.9616027343156072,0
3.560057205319023e-12,0.0177199813853252,1.869074807200305e-06,2.0046434527090312e-12,2.597306055593064e-11,7.240193226672329e-07,1.2453524846561528e-14,3.3299945009271936e-17,1.975582628404781e-16,0.9820269956706916,4.1206635455182945e-19,1.0588710486921696e-20,4.835516417070773e-21,0.0002504286533496,2.760295836317204e-11,5.2842168482092175e-18,6.127371673219074e-17,1.127300175379038e-09,2.2393031679723874e-13,5.972941092441253e-12,3.853119888876174e-12,1
0.392880965488986,0.0959396889556518,0.0012718642141815,9.472488652320237e-08,1.420135190794877e-09,0.3820751550548827,1.0165954309317687e-06,5.092516664226821e-08,1.463394777909522e-08,0.0940057598253425,0.0004057706760103,8.675860085366861e-07,1.826198285997958e-07,0.0086305028110675,1.1455617050502914e-05,5.165014771239959e-06,4.307514043634568e-06,0.0213811422084789,3.38482698758041e-07,6.271117636506778e-05,0.0033229444550652,1
1.8680714043023804e-10,0.003414012744617,0.0433233926467953,0.1650459172181862,1.92636802189322e-08,1.5696326203972932e-05,0.0019723623744283,3.7200026740112603e-09,2.028958150873622e-09,0.0744596397580981,1.3161019830219843e-05,1.817449036835288e-07,2.027311993933539e-05,0.1761290453081585,0.0045576216204624,9.718615769592036e-10,1.295105276727397e-07,0.5288837199152672,0.0012236761947921,0.0003979379424926,0.0005432063839872,0
9.964422170903031e-25,1.05567505634732e-61,2.2535269711019246e-66,5.213918071900287e-61,5.3507532748114114e-45,3.389912786813073e-22,4.019093339943708e-06,1.3480114504322698e-13,1.4823983250552967e-16,2.2337134152529924e-11,3.980016149777099e-13,1.0830652746997371e-22,1.8680599177962994e-31,1.0992587494430976e-10,2.82911278543082e-07,3.870553033321482e-13,1.041099346307114e-19,1.7524452514998135e-13,0.0027081059406531,0.997286429292331,1.1626290390391222e-06,0
1.789998526651729e-20,5.706355226273149e-14,5.562548175349611e-09,3.956364020641333e-07,2.8811967999086038e-08,3.440874053407481e-06,1.873313002535922e-10,2.815467128607396e-10,4.748458111738484e-10,0.9996863212974104,1.1842960146643365e-07,1.328530357628115e-08,4.6481823908265214e-09,0.000239949733232,9.634800686076218e-06,7.771276658966659e-07,5.0218527857220535e-06,5.7720679618113125e-09,8.150515254827617e-12,5.269971382000214e-05,1.581502341486662e-06,0
